business_id,name,stars,review_count,address,city,state,category,rank
NGLYdoIm9y4ZNqkFe3O76A,Nashville Real Estate Rockstars,5.0,12,2206 21st Ave S,Nashville,TN,Apartments,5
kPgM0vkwzjk7a4SwLdbv1w,Dyson Service Center,5.0,66,"150 Allendale Rd, Ste 1220",King of Prussia,PA,Appliances,1
bbsuRLoydhfrWUiDioerOA,Dyson Service Center,5.0,40,14833 N Dale Mabry Hwy,Tampa,FL,Appliances,2
j0ZmJnbvPCBdi419Qx_ZCg,Blade Runner Knives,5.0,37,907 W Prince Rd,Tucson,AZ,Appliances,3
Jisw0j2kOUUD8cECBaKBhQ,Vacuums & More,5.0,33,5333 E 82nd St,Indianapolis,IN,Appliances,4
a3aOP5yp_f2_steQKtt24g,Rescue Appliance Repair Service,5.0,20,924 Oak Ave,Westwego,LA,Appliances,5
H6RwGkLeGQMIHqdBF6fMVA,The Appliance Repair Guy,5.0,145,"",Reno,NV,Appliances & Repair,1
sGE875_voXq8iMkW6-FWmA,Little City Appliance Repair,5.0,89,"",Reno,NV,Appliances & Repair,2
t_2BvPlBmj41vhoJSbN0NQ,Reno Appliance Repair,5.0,71,355 O'Brien Way,Sparks,NV,Appliances & Repair,3
kPgM0vkwzjk7a4SwLdbv1w,Dyson Service Center,5.0,66,"150 Allendale Rd, Ste 1220",King of Prussia,PA,Appliances & Repair,4
WdZhpAx_8bT7PvUTxkIQ_g,Appliance Express Repair,5.0,44,10780 Lockart Rd,Philadelphia,PA,Appliances & Repair,5
wJpANYqV1jtE9_VSrM_xRQ,My Jewel Shop,5.0,37,"201 York Rd, Ste 200",Jenkintown,PA,Appraisal Services,1
lGgyHAjnUttI6OJYjmVUCw,Midwest Jewelers & Estate Buyers,5.0,22,190 S Main St,Zionsville,IN,Appraisal Services,2
y5Py3xo9Eb3pmI-nShjo6w,Test Drive Technologies Mobile Vehicle Inspection Services,5.0,20,"",Creve Coeur,MO,Appraisal Services,3
7cwaj8vOnlb3NWrXORDgfQ,Spivak Jewelers,5.0,18,"1871 Marlton Pike E, Ste 9",Cherry Hill,NJ,Appraisal Services,4
rDfSxhW6mNe9ldS3giOTCQ,Jewelry Repair & Stone Cutting,5.0,18,8578 49th St N,Pinellas Park,FL,Appraisal Services,5
swaFsUDehhJrq5HA06lCYA,Ever Evolving Exotics,5.0,23,"4444 E Grant Rd, Ste 115",Tucson,AZ,Aquarium Services,1
7QdjDfzcFKI2cfMRHFipFw,Biggest Aqua Life Aquarium,5.0,14,101 W Plumb Ln,Reno,NV,Aquarium Services,2
t_TTEteHLLgz6Gw2nAtuuQ,Causeway Pets,5.0,14,1114 N Causeway Blvd,Metairie,LA,Aquarium Services,3
i3_SE4SCUydCnkT7Lo328w,Soulard Pet Sitters,5.0,13,3763 Taft Ave,Saint Louis,MO,Aquarium Services,4
2B8He9YyhPc2zaNaoYY1wg,Fish Aquariums & Stuff,5.0,10,6112 W Fairview Ave,Boise,ID,Aquarium Services,5
nWl4X8PqyL_bJnaOYqqeSw,The Coral Corral,5.0,14,13510 Prestige Pl,Tampa,FL,Aquariums,1
t_TTEteHLLgz6Gw2nAtuuQ,Causeway Pets,5.0,14,1114 N Causeway Blvd,Metairie,LA,Aquariums,2
2B8He9YyhPc2zaNaoYY1wg,Fish Aquariums & Stuff,5.0,10,6112 W Fairview Ave,Boise,ID,Aquariums,3
W6eF6ozZsjn3CT1HY9OynQ,Aquarium World,5.0,8,1512 Meetinghouse Rd,Boothwyn,PA,Aquariums,4
TKr7e9UHn3M2arbhO-A-ww,Rose Garden & Pet Store,5.0,7,5420 Lapalco Blvd,Marrero,LA,Aquariums,5
8AcqFNjZp3gzs66w_g0Aog,The Bedouins,5.0,40,13716 Castle Downs Road NW,Edmonton,AB,Arabic,1
CtNglIJY2yp05rZpG9F3tA,Sultan Market,5.0,10,3613 E Busch Blvd,Tampa,FL,Arabic,2
suu00nBOfDsTOjSm_WtV8A,Malooga,5.0,9,134 Chestnut St,Philadelphia,PA,Arabic,3
vLT1DBDuJpchewphXR6i0Q,Fresh Bites,4.5,305,11665 Countryway Blvd,Tampa,FL,Arabic,4
s0yq79nfOrJEYoGKQLoxkg,Greenland Grill,4.5,184,2205 Collier Pkwy,Land O' Lakes,FL,Arabic,5
0TLoEoeEcaxb2kr6BqxXiQ,Replay Amusement Museum,5.0,94,119 E Tarpon Ave,Tarpon Springs,FL,Arcades,1
bYLtRQuVUmpPdMCq9-NSlQ,MindEscape,5.0,56,521 S 4th St,Philadelphia,PA,Arcades,2
3ySXL2jAu9fPEOJ4RZnaCA,Chopper's Hatchet House,5.0,46,1490 Berlin Rd,Cherry Hill,NJ,Arcades,3
SqeddJNNQhmTCH8usesWXg,The Rabbit Hole VR,5.0,33,"1807 Church St, Ste B",Nashville,TN,Arcades,4
Ja4qb1qeyX-nrCKsqFe7vw,Boise Escape,5.0,31,1074 N Cole Rd,Boise,ID,Arcades,5
3ySXL2jAu9fPEOJ4RZnaCA,Chopper's Hatchet House,5.0,46,1490 Berlin Rd,Cherry Hill,NJ,Archery,1
LQbVmlir1TNLLBkYa98ZVg,Exit Tactics,5.0,13,"13 Industrial Park Dr, Ste 300",HENDERSONVILLE,TN,Archery,2
1jb7qNrb7y24jRWy9Mrs3w,Callowhill Archery,5.0,11,446 N 12th St,Philadelphia,PA,Archery,3
v3wh8q3C7l3aKWle2gkYXw,TGS Outdoors,5.0,7,"1870 W Prince Rd, Ste 1",Tucson,AZ,Archery,4
ZbeVoOi9WcrwUZPKJVm7Yw,Kodabow Archery Range,5.0,6,175 Race St,Downingtown,PA,Archery,5
A4EkbKKe8CbvGVMj9WCGJQ,Element Engineering,5.0,30,3960 Glenview Ter,Reno,NV,Architects,1
Ck8FWgMFRXD5jIiht_JROQ,Living Vehicle,5.0,25,"",Santa Barbara,CA,Architects,2
sR_qVtghc9wp-0bjnh5Btw,Advanced Video Systems,5.0,10,"13799 Park Blvd N, Ste 227",Seminole,FL,Architects,3
uYi3N0Q2CobrRh7u0BJhAQ,CICADA,5.0,7,"2115 Magazine St, Ste B",New Orleans,LA,Architects,4
-FrAoc8_01YaTiwc1zByOA,Bright Common,5.0,5,1425 N 2nd St,Philadelphia,PA,Architects,5
5C3Xq33S5VgLun8vxTxMqA,Two Chicks Walking Tours,5.0,342,1128 Josephine St,New Orleans,LA,Architectural Tours,1
Amw1nqlSYBQNV6dj38553w,New Orleans Architecture Tours,5.0,34,Washington Ave,New Orleans,LA,Architectural Tours,2
8iJK3nI9sCJiGGU9v0osvw,Storyville Tour Company,5.0,17,French Quarter,New Orleans,LA,Architectural Tours,3
aAazx9HhNm93jhJLMvlJXw,Frank Lloyd Wright House In Ebsworth Park,5.0,16,120 N Ballas Rd,Saint Louis,MO,Architectural Tours,4
NIXTiVOj8kkK4HCM7DCy8g,Circle City Tours,5.0,9,"",Indianapolis,IN,Architectural Tours,5
vyOVT4bcW227LRwJGHTeSw,Buena Onda,5.0,414,724 E Haley St,Santa Barbara,CA,Argentine,1
w_LP7DTDpibVU9rLtzhGCA,Che Chori Foods,5.0,69,3124 W 16th St,Indianapolis,IN,Argentine,2
Q54wPRfbmO8egJeVTmSkYQ,Che Argentinian Empanadas,5.0,17,"4191 Carpinteria Ave, Unit 5",Carpinteria,CA,Argentine,3
BVF9gWOAItS-781FlzGA_w,Tango Grill Nashville,5.0,10,"4930 Linbar Dr, Ste 102",Nashville,TN,Argentine,4
wUZOo1XDk1AnCG5dG-k4Ag,All Aboard Cafe,5.0,8,940 Fetters Mill Rd,Bryn Athyn,PA,Argentine,5
S07dMpp8f9x7etbGW1L0QA,Southern,4.5,579,3108 Olive St,Saint Louis,MO,Armenian,1
cbr2Db20L6P50CsxsX6c2A,Apricot Stone,4.5,310,"1040 N American St, Ste 601",Philadelphia,PA,Armenian,2
uujAlHvgCzo8oinElyWFcw,Home Cooking Cafe,4.5,130,"2104 Manhattan Blvd, Ste E",Harvey,LA,Armenian,3
VRGYwKE_Z77frm5NwLvJhw,Burger Republic,4.0,721,420 11th Ave S,Nashville,TN,Armenian,4
Mj7KOqvgIaYh00bFmHbUmg,Busy Bee Snak Shop,4.0,34,7345 49th St,Pinellas Park,FL,Armenian,5
xuhCaQ1gnWyHY0tFSsrh2g,Santa Barbara Art Glass,5.0,204,706 E Mason St,Santa Barbara,CA,Art Classes,1
asI2vQzWZq9xBFUpfHNu4w,Wax + Wine,5.0,117,1034 Pine St,Philadelphia,PA,Art Classes,2
wbaeORfUCcxkwdh7mNapRg,Dabble Studio,5.0,52,330 Harrison St,Nashville,TN,Art Classes,3
7i_JlBnTZPXcOEtcH-kyNg,Pinot's Palette,5.0,49,"1718 Bruce B Downs Blvd, Ste 1718",Wesley Chapel,FL,Art Classes,4
ZDRVxwKhu_VYpa9qHu3iOQ,Boldt Line Tailor & Cloth,5.0,38,226 California Ave,Reno,NV,Art Classes,5
VlXdebuuVW_6mlhXXx0Kfg,Paradigm Gallery + Studio,5.0,8,746 S 4th St,Philadelphia,PA,Art Consultants,1
oGkkHTXVaZcwk3fGa-rgmQ,Bruno David Gallery,5.0,7,7513 Forsyth Blvd,Saint Louis,MO,Art Consultants,2
xuhCaQ1gnWyHY0tFSsrh2g,Santa Barbara Art Glass,5.0,204,706 E Mason St,Santa Barbara,CA,Art Galleries,1
A4E8e6ICfwS8V7hJYaCXAQ,The Sacred Space,5.0,132,2594 Lillie Ave,Summerland,CA,Art Galleries,2
e8Og4N-qcKDX89u6PwbRRg,Marked Studios,5.0,127,945 W Moana Ln,Reno,NV,Art Galleries,3
YxCx7x0cWK7PEaAKty1u7A,Idle Hands Tattoo Parlour,5.0,84,1815 Magazine St,New Orleans,LA,Art Galleries,4
0-Tim4ucmy8bNugnzKXG8g,Diamond Eyez Nola,5.0,61,813 Toulouse St,New Orleans,LA,Art Galleries,5
oGkkHTXVaZcwk3fGa-rgmQ,Bruno David Gallery,5.0,7,7513 Forsyth Blvd,Saint Louis,MO,Art Installation,1
dUeS3d0WsIb0DYxTcNe2wQ,VAI Services,4.5,7,"",Santa Barbara,CA,Art Installation,2
pQAQwhBlSQdG1HuuLuCqXw,Imagine Museum,5.0,60,1901 Central Ave,Saint Petersburg,FL,Art Museums,1
4ne0sDtVUZSNMW46VK_BMw,Le Muse?? de FPC,5.0,26,2336 Esplanade Ave,New Orleans,LA,Art Museums,2
zIh0VoRnKbJfr32hTBNpKw,Barnes Foundation,5.0,20,300 N Latches Ln,Merion Station,PA,Art Museums,3
zYxtV9_1hwfdnxUySvCJbw,Upper Room,5.0,7,1908 Grand Ave,Nashville,TN,Art Museums,4
1t8pToCHY8x8w8Do9typVg,The Carl VanVechten Gallery,5.0,5,1000 17th Ave N,Nashville,TN,Art Museums,5
3ZxhNXiePm8W7x2cugsyYg,Great Art & Frame,5.0,19,8535 Gunn Hwy,Odessa,FL,Art Restoration,1
pAVplVUnmW9vMUJbiDVyjw,Maryanne S. Ritter Jewelers,5.0,8,712 S 4th St,Philadelphia,PA,Art Restoration,2
jHmOiPSIGyHTvRwtNiTn6A,Custom Picture Framer,5.0,7,249 N Keswick Ave,Glenside,PA,Art Restoration,3
peRIgq5h1ix3ZO6GzC_aDg,Art & Frame Center,5.0,7,1880 N Hercules Ave,Clearwater,FL,Art Restoration,4
-J2jdESTpkDW183YbKOPig,Norton's Framing & Fine Art,5.0,6,2025 S Big Bend Blvd,Saint Louis,MO,Art Restoration,5
xuhCaQ1gnWyHY0tFSsrh2g,Santa Barbara Art Glass,5.0,204,706 E Mason St,Santa Barbara,CA,Art Schools,1
YQY1P0_5w-7L7ywjgb1lOg,The Potter's House Studio,5.0,28,3627 S Westshore Blvd,Tampa,FL,Art Schools,2
zIh0VoRnKbJfr32hTBNpKw,Barnes Foundation,5.0,20,300 N Latches Ln,Merion Station,PA,Art Schools,3
okRo0xYqltRX-xxHX0khmw,Curtis Institute of Music,5.0,17,1726 Locust St,Philadelphia,PA,Art Schools,4
JcfX6CU8FOM3ez1OX7169A,Copper Cat Studio,5.0,11,300 Kresge Ln,Reno,NV,Art Schools,5
ptsoLfDvfkjgXl_vCEO6Cg,Magique - The Theatre,5.0,41,505 Keystone Ave,Reno,NV,Art Space Rentals,1
oSVdOhaTF7MdCjDzqv1Ktw,Creative Kind,5.0,32,"2905 E Skyline Dr, Ste 182",Tucson,AZ,Art Space Rentals,2
zXm3SIx6L0WEXJNVzKUq0Q,Flex Studio,5.0,9,"3139 S Grand Blvd, Ste 201",Saint Louis,MO,Art Space Rentals,3
VlXdebuuVW_6mlhXXx0Kfg,Paradigm Gallery + Studio,5.0,8,746 S 4th St,Philadelphia,PA,Art Space Rentals,4
wVDnnzremEPl1F3TYVWkMQ,The Reno Empire,5.0,6,"755 Timber Way, Ste 2",Reno,NV,Art Space Rentals,5
rf_fD5vt0VIu6kQWl017Pg,Artist & Craftsman Supply,5.0,37,307 Market St,Philadelphia,PA,Art Supplies,1
oCL7oGWP_Fm6Eyl8hZjvjQ,David Art Center,5.0,29,3020 N Arnoult Rd,Metairie,LA,Art Supplies,2
iT8sa0U4i_A8HY3XntUbBA,The Crafter???s Library,5.0,19,9 E Figueroa St,Santa Barbara,CA,Art Supplies,3
C7uO_kqCnSJnpgxqOQJ8LA,Whim So-Doodle,5.0,17,237 2nd Ave S,Saint Petersburg,FL,Art Supplies,4
KJg0FBg_SxpyKDlxx7EuOQ,Artist & Craftsman Supply,5.0,16,7926A Germantown Ave,Philadelphia,PA,Art Supplies,5
xuhCaQ1gnWyHY0tFSsrh2g,Santa Barbara Art Glass,5.0,204,706 E Mason St,Santa Barbara,CA,Art Tours,1
YHxJjmPj7XJVTBZFdiXw2A,PedalPub St Petersburg,5.0,37,1975 3rd Ave S,St Petersburg,FL,Art Tours,2
4ne0sDtVUZSNMW46VK_BMw,Le Muse?? de FPC,5.0,26,2336 Esplanade Ave,New Orleans,LA,Art Tours,3
XlpyamX_Z1b1JALMpR9MeQ,Boise Bicycle Tours,5.0,14,"",Boise,ID,Art Tours,4
VwkQzGOxOyyo--BpV9PMsQ,St Pete Biking Tours,5.0,8,901 N Shore Dr NE,St. Petersburg,FL,Art Tours,5
jbDa3HdU-9u0_U_GvKrlMA,EcoLawn,5.0,43,"",Santa Barbara,CA,Artificial Turf,1
uadhPJZwZG5sf0_iE2zijA,Rock Solid Landscape,5.0,16,1423 S Arlington Ave,Reno,NV,Artificial Turf,2
wGEcTUyT0gBsinSgyUslhw,Amazing Scapes,5.0,9,"",Sahuarita,AZ,Artificial Turf,3
uAZPwrTT8sGoS3Wg3RjPvw,Delaware Valley Turf,5.0,7,"520 F Abbott Dr, Ste F",Broomall,PA,Artificial Turf,4
-i9a2nEKybUQCzAl34PIMA,SB Turf & Landscape,5.0,6,205 Las Ondas,Santa Barbara,CA,Artificial Turf,5
xuhCaQ1gnWyHY0tFSsrh2g,Santa Barbara Art Glass,5.0,204,706 E Mason St,Santa Barbara,CA,Arts & Crafts,1
l3S_LsPam6ejdQo37V4kVg,The Caf?? at Thistle Farms,5.0,189,5122 Charlotte Ave,Nashville,TN,Arts & Crafts,2
BOtyQFl5FRRlLCXFTqsSTg,Glass Magick,5.0,133,713 Toulouse St,New Orleans,LA,Arts & Crafts,3
UMHuKs1sO-wq3XqKaejXeA,Miss Rachel's Pantry,5.0,119,1938 S Chadwick St,Philadelphia,PA,Arts & Crafts,4
15OmkswaBLhN0X6UETqvaQ,We Olive & Wine Bar,5.0,102,"4991 S Virginia St, Unit B",Reno,NV,Arts & Crafts,5
NDwoKO79_T49UEKVDlHd3A,Sustainable Wine Tours,5.0,358,"27 West Anapamu St, Ste 104",Santa Barbara,CA,Arts & Entertainment,1
5C3Xq33S5VgLun8vxTxMqA,Two Chicks Walking Tours,5.0,342,1128 Josephine St,New Orleans,LA,Arts & Entertainment,2
P2lgVD6rQVmOaPlYBeru9Q,Break Through Reno,5.0,335,"2500 E 2nd St, Ground Fl - Grand Sierra",Reno,NV,Arts & Entertainment,3
1YflE3DkiCZGgLnf3paLnA,Forest Park,5.0,317,5595 Grand Dr,Saint Louis,MO,Arts & Entertainment,4
B2Tuf5M1wQhdwAKnD-w7Yw,New Orleans Airboat Tours,5.0,286,4757 Orleans Way,Marrero,LA,Arts & Entertainment,5
SFN5g5eexukcaZkzoiYQYg,Kounter Kulture,5.0,329,3825 Watson Rd,St. Louis,MO,Asian Fusion,1
0I9XZD7JTqY9iTF8nXRnXw,Ali'i Poke Indy,5.0,223,910 W 10th St,Indianapolis,IN,Asian Fusion,2
gjHB6p19V_bS-R5lUZux4A,South Pacific Grill,5.0,185,112 Pauls Dr,Brandon,FL,Asian Fusion,3
ZwRM2qsGJT_fkQx_MDZF8g,Akar,5.0,123,7641 Wydown Blvd,St. Louis,MO,Asian Fusion,4
1x-RDrMrLLdyl2eI34OsYQ,Rice Box Kitchen,5.0,93,"555 S Virginia St, Ste 103",Reno,NV,Asian Fusion,5
S_80rZNDHj-29MfmqQjXxg,Mariposa at Ellwood Shores,5.0,8,190 Viajero Ave,Goleta,CA,Assisted Living Facilities,1
_TB26yFzf58v4i234Nxi0w,More To Life Adult Day Health Center,5.0,5,1963 E Prater Way,Sparks,NV,Assisted Living Facilities,2
dbM9gsZj7orWVIQ6cBg7qg,A Senior Journey,5.0,5,"",Tucson,AZ,Assisted Living Facilities,3
H3nfY0QV36HiVHkeJBrjyw,Making Life Easier,4.5,22,"",Philadelphia,PA,Assisted Living Facilities,4
OYXyucveTdau3lkQOrki1A,Villa Alamar,4.5,7,45 E Alamar Ave,Santa Barbara,CA,Assisted Living Facilities,5
_o9R-hWBBFZEuKTLdVUwGw,Inner Makeup Astrology,5.0,14,"",Media,PA,Astrologers,1
OxKG-2aTTNRpIiKm60oD6Q,Your Stellar Life,5.0,11,1727 State St,Santa Barbara,CA,Astrologers,2
y_yVztTCNphhSYTPW6osSQ,Earth Odyssey,4.5,251,306 Chartres St,New Orleans,LA,Astrologers,3
t7zTMgmsRbkg__2EOTTXIA,New Age Astrology & Tarot Card Readings,4.5,11,19 S State St,Newtown,PA,Astrologers,4
-bbBbQXV3WALR64PQJsOTA,Nashville'sAstrologer,4.5,10,4113 Gallatin Pike,Nashville,TN,Astrologers,5
uzGZa6uPyjD47JCyop1LkA,Rose Bridge Farm & Sanctuary,5.0,15,1314 N Limekiln Pike,Dresher,PA,Attraction Farms,1
tyW0Om-feflk2EEAOIk2Vw,Silver Valley Pumpkins,5.0,6,3995 Bacon Rind Rd,Reno,NV,Attraction Farms,2
ajmsoJm_SpnBsc5uSQ-yKg,Andelin Family Farm,4.5,71,8100 Pyramid Way,Sparks,NV,Attraction Farms,3
Zl5zVrIkTmGd8bP6dTJoyA,Bishop Estate Vineyard & Winery,4.5,40,2730 Hilltown Pike,Perkasie,PA,Attraction Farms,4
arba1Tn5yG0Q-wIbgIeeaw,Cypress Breeze Farm,4.5,39,8690 60th St N,Pinellas Park,FL,Attraction Farms,5
7vDDyHLzKP0IUYudZqETpg,Idaho Pawn and Gold,5.0,5,10250 W Fairview Ave,Boise,ID,Auction Houses,1
z_BCQ14ATiv1fS-wkdnc_Q,The Yard Sale Store,5.0,5,111 Enon Spring Rd W,Smyrna,TN,Auction Houses,2
FlDkxuO6MGrW7x1OJTtJew,Auction House Market,4.5,247,801 Magazine St,New Orleans,LA,Auction Houses,3
3Z1IJ0Yxr0X8IpHAbvHItQ,Santa Barbara Auto Stereo & Wireless,4.5,60,3234 State St,Santa Barbara,CA,Auction Houses,4
8l3w-veP9tSZ2W0vGgw_yA,All Points Towing,4.5,45,"2801 Vassar St, Ste B",Reno,NV,Auction Houses,5
eWOFiCILPoctkbHv8DqzGw,JAS Productions,5.0,73,"",Santa Barbara,CA,Audio/Visual Equipment Rental,1
_LHkm-m9a_IDqfqfdWggHQ,Dj Hecktik,5.0,67,"",Santa Barbara,CA,Audio/Visual Equipment Rental,2
qUyU8Amr1NjuE3TBFs2n4A,Top Shelf Event Services,5.0,48,"",Goleta,CA,Audio/Visual Equipment Rental,3
SRTPXmkEk7lS3x8Rq0xZkA,Elite Disc Jockeys,5.0,33,"",Santa Barbara,CA,Audio/Visual Equipment Rental,4
bLkjoKFh1PimI0y3gtbcHA,DJ Flamezz Entertainment,5.0,18,"",Santa Barbara,CA,Audio/Visual Equipment Rental,5
v-kxPr8zbEivzC3OktbCag,"Scott M Greene, MD",5.0,12,6540 4th St N,Saint Petersburg,FL,Audiologist,1
gJuAMX7STlgJnPxeab1hEw,Arizona Hearing Specialists,5.0,11,7574 N La Cholla Blvd,Tucson,AZ,Audiologist,2
wbPAYJzxth7HFyKJz5cnjg,LeMay Hearing & Balance,5.0,11,"6630 S McCarran Blvd, Ste B16",Reno,NV,Audiologist,3
ICDNmx2KX_mz7fMuoNHLWw,Broadwater Hearing Care,5.0,8,4107 5th Ave N,St. Petersburg,FL,Audiologist,4
H4hi8mi4Bfhz5H3zrccxaA,House of Hearing Audiology Clinic,5.0,7,"5513 Glenwood St, Ste B",Boise,ID,Audiologist,5
ISFFAMis6f9ozFO2MHnuDQ,GCGC Greek Yogurt,5.0,12,239 Bridge St,Phoenixville,PA,Australian,1
ZhExDd48ZtOj2DFjXPgfpw,The Cookery,4.5,150,1827 12th Ave S,Nashville,TN,Australian,2
23OxrUaCvvVrwSa1z3xG-w,Recipes Bakery & Gifts: An Australian Coffee House,4.5,128,604 Santa Barbara St,Santa Barbara,CA,Australian,3
d59JUaCVMZj-ZEtlWcOKZw,Red Perch,4.5,84,"4101 Charlotte Ave, G120",Nashville,TN,Australian,4
WOx0k6t0Y0zSYGsuPxIWww,WalkAbout Bakery & Eatery,4.5,83,18430 Livingston Ave,Lutz,FL,Australian,5
HEtk9ycAlpSOYkVzyKRzMA,Blue Danube Restaurant,4.5,68,538 Adeline St,Trenton,NJ,Austrian,1
obUkySQ_XH8eqvypSLDt3Q,Jovan's Place,4.5,46,2327 E York St,Philadelphia,PA,Austrian,2
BcuRMPZYsI8TQNLFb4WrQQ,Austrian Peppers,4.5,45,138A S Dale Mabry Hwy,Tampa,FL,Austrian,3
6UUPUr8bRMSg0u443o98kQ,Viener Fest,4.0,72,117 28th Ave N,Nashville,TN,Austrian,4
mO0NXx8gr5wX4yQRQC4wRQ,Cafe Vienna,4.0,71,5625 4th St N,Saint Petersburg,FL,Austrian,5
by3YMt91fzjTJv5zd8RBeA,Precision Window Tinting,5.0,84,2400 E Venango St,Philadelphia,PA,Auto Customization,1
0yqpaakk5iM70s1c-L-lkA,All That Jazz Sound & Security,5.0,79,4977 Lancaster Ave,Philadelphia,PA,Auto Customization,2
pX8P31z1ixaMp3iViINrjA,KX Automotive,5.0,77,2429-31 Washington Ave,Philadelphia,PA,Auto Customization,3
mfNF4bUG19l_78FerZPfSA,Mo Music,5.0,69,23 Snider Way,Sparks,NV,Auto Customization,4
3Ekl1I4xBRR3Yf2hBqQFhQ,Tint Works Window Tinting,5.0,63,232 S Fairview Ave,Santa Barbara,CA,Auto Customization,5
eJUjeWndPCCqTjj0Jva-ug,Sterling Carpet Care,5.0,276,"",Reno,NV,Auto Detailing,1
V4zFdsULzaRFJmOyQsiH_Q,Ally Detail,5.0,155,"",Santa Barbara,CA,Auto Detailing,2
jKdEQM7W4iQFesQKz62DUw,Distinct Auto Detailing,5.0,140,257 E Prater Way,Sparks,NV,Auto Detailing,3
r4eWaZvCMcQMk49WLzxvpw,Al & Al's One Stop Shop,5.0,116,8425 Earhart Blvd,New Orleans,LA,Auto Detailing,4
kV1xlJ2ooXS4riglhAvJaQ,Dent Artist Paintless Dent Removal,5.0,105,10230 W River Rock,Garden City,ID,Auto Detailing,5
V4zFdsULzaRFJmOyQsiH_Q,Ally Detail,5.0,155,"",Santa Barbara,CA,Auto Glass Services,1
uLFYJMfgU77YuQYiVOut2g,Premier Window Tinting,5.0,130,1590 Miami Way,Reno,NV,Auto Glass Services,2
uBZ63b5lN2TR89CuX7NWrg,Wisecrack Auto Glass,5.0,116,5488 W Shady Grove Dr,Tucson,AZ,Auto Glass Services,3
V3Mleik4koVBneME05xwNg,Mac's Window Tinting,5.0,109,"2801 Vassar St, Ste D",Reno,NV,Auto Glass Services,4
aKTGTh_K07hdax59FOGYjw,Northern Nevada Window Tinting,5.0,104,"8975 Double Diamond Pkwy, Ste 7A",Reno,NV,Auto Glass Services,5
hvvYDp-_0lvvqE2P4kFjMQ,Gaspar Insurance Services,5.0,30,"1892 Greentree Rd, Ste 200",Cherry Hill,NJ,Auto Insurance,1
4B86qQhl4mAAUcjUxu4JcA,Kait Hamilton - State Farm Insurance Agent,5.0,27,"114 E Haley St, Ste F",Santa Barbara,CA,Auto Insurance,2
fV3KwcRb0GWwHJinisbKpg,Judd Greenberg - State Farm Insurance Agent,5.0,23,1546 South St,Philadelphia,PA,Auto Insurance,3
OlqEGhLpdQGFkkUJqryXRA,Balsiger Insurance - Reno,5.0,22,"6380 Mae Anne Ave, Unit 7",Reno,NV,Auto Insurance,4
Xl8GnO43UUEDTvirQKDysQ,Jack Rabbit Auto Tags,5.0,16,1720 Sumneytown Pike,Kulpsville,PA,Auto Insurance,5
rWn5btW4MA4ep9y4aLTJrg,Enterprise Car Sales,5.0,10,"2001 Byberry Rd, Ste 19",Philadelphia,PA,Auto Loan Providers,1
pJ55-aHZFn3TTyEWzU7VEQ,Autochoice,5.0,9,7051 W Fairview Ave,Boise,ID,Auto Loan Providers,2
EgqSkOM2MiCpWQGTrcXXSQ,Advanced Auto Group,5.0,6,1313 Wilmington Pike,West Chester,PA,Auto Loan Providers,3
5Y_1tdObQ8ftIXd4s_qp4Q,Sierra Pacific Federal Credit Union,5.0,5,"5580 Mill St, Ste 700",Reno,NV,Auto Loan Providers,4
6ua1Nt5ZH4L_YQAQbOqkrw,Navy Federal Credit Union,5.0,5,3723 S US Hwy 301,Riverview,FL,Auto Loan Providers,5
8ZCpyx-U-dEJyNZBWiC3mA,Insta Quick Oil Change,5.0,138,5200 Park Blvd N,Pinellas Park,FL,Auto Parts & Supplies,1
JSgQtMC4177XyrfuG6MYYw,Low Price Keys,5.0,112,"",Reno,NV,Auto Parts & Supplies,2
gqPCIqv5bx1KwqMQcfPXWw,A & D Automotive Center,5.0,103,1127 E Twiggs St,Tampa,FL,Auto Parts & Supplies,3
iigLynl9vDkg6OC2-mNNWw,Santa Barbara Smog Shop,5.0,83,601 E Gutierrez St,Santa Barbara,CA,Auto Parts & Supplies,4
0yqpaakk5iM70s1c-L-lkA,All That Jazz Sound & Security,5.0,79,4977 Lancaster Ave,Philadelphia,PA,Auto Parts & Supplies,5
0zWYKUPvImD7ufl1RQ1jhw,Don's Auto Repair,5.0,207,1132 E Passyunk Ave,Philadelphia,PA,Auto Repair,1
jMzcn59A2OYZ3zv2BoDdOw,Fernando's Smog Check,5.0,193,5940 Olney St,Goleta,CA,Auto Repair,2
V4zFdsULzaRFJmOyQsiH_Q,Ally Detail,5.0,155,"",Santa Barbara,CA,Auto Repair,3
8ZCpyx-U-dEJyNZBWiC3mA,Insta Quick Oil Change,5.0,138,5200 Park Blvd N,Pinellas Park,FL,Auto Repair,4
l2CuGoQb4ZFFQNnivegqqA,Super Value Smog,5.0,123,403 De La Vina St,Santa Barbara,CA,Auto Repair,5
JSgQtMC4177XyrfuG6MYYw,Low Price Keys,5.0,112,"",Reno,NV,Auto Security,1
0yqpaakk5iM70s1c-L-lkA,All That Jazz Sound & Security,5.0,79,4977 Lancaster Ave,Philadelphia,PA,Auto Security,2
mfNF4bUG19l_78FerZPfSA,Mo Music,5.0,69,23 Snider Way,Sparks,NV,Auto Security,3
PwZ16bGCzTF7WTrSjUx7hA,MdM Locksmith,5.0,49,99 City Ave,Bala Cynwyd,PA,Auto Security,4
